record_id,artifact_code,retrieval_anchor,task_id,execution_id,object_id,trace_id,incident_id,recovery_case_id,component,error_code,failure_reason,current_value,last_success_value,action,status,observed_at,source_uri,confidence,confidence_basis
CSV-PROF-799-011,CSV-PROF-799,global:field-profile-statistics,TASK-global-0011,EXEC-global-0011,object-10,trace-global-0011,INC-global-0011,RC-global-0011,PostgreSQL,FOREIGN_KEY_MISSING,"父记录尚未存在：约束名、父子对象、执行 DAG",510,500,"调整依赖顺序并 replay 父子对象",RECOVERED,2026-08-10T01:50:00.000Z,synthetic://datasmart-govern/field-profile-statistics/11,0.90,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-012,CSV-PROF-799,global:field-profile-statistics,TASK-global-0012,EXEC-global-0012,object-11,trace-global-0012,INC-global-0012,RC-global-0012,pgvector,UNIQUE_CONSTRAINT_VIOLATION,"业务键或幂等键重复：约束名、键摘要、历史回执",511,500,"确认幂等重放；非幂等冲突退出",RECOVERED,2026-08-10T02:01:00.000Z,synthetic://datasmart-govern/field-profile-statistics/12,0.91,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-013,CSV-PROF-799,global:field-profile-statistics,TASK-global-0013,EXEC-global-0013,object-12,trace-global-0013,INC-global-0013,RC-global-0013,Redis,CHECKPOINT_NOT_FOUND,"没有可恢复位点：对象台账与 checkpoint 表",512,500,"只在授权允许时从安全起点重跑",RECOVERED,2026-08-10T02:12:00.000Z,synthetic://datasmart-govern/field-profile-statistics/13,0.92,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-014,CSV-PROF-799,global:field-profile-statistics,TASK-global-0014,EXEC-global-0014,object-13,trace-global-0014,INC-global-0014,RC-global-0014,MinIO,CHECKPOINT_STALE,"位点落后或与提交不一致：worker 回执、目标提交、位点时间",513,500,"选择最近已确认位点并验证去重",RECOVERED,2026-08-10T02:23:00.000Z,synthetic://datasmart-govern/field-profile-statistics/14,0.93,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-015,CSV-PROF-799,global:field-profile-statistics,TASK-global-0015,EXEC-global-0015,object-14,trace-global-0015,INC-global-0015,RC-global-0015,Model Provider,KAFKA_BACKLOG_HIGH,"消费者处理速度低于生产速度：group、partition、lag、处理时延",514,500,"隔离坏消息并在容量允许时扩容",ATTENTION_REQUIRED,2026-08-10T02:34:00.000Z,synthetic://datasmart-govern/field-profile-statistics/15,0.94,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-016,CSV-PROF-799,global:field-profile-statistics,TASK-global-0016,EXEC-global-0016,object-15,trace-global-0016,INC-global-0016,RC-global-0016,Embedding,OUTBOX_DELIVERY_TIMEOUT,"事务事实未及时投递：outbox 状态、attempt、broker 响应",515,500,"重投未交付 outbox，不重复业务事务",RECOVERED,2026-08-10T02:45:00.000Z,synthetic://datasmart-govern/field-profile-statistics/16,0.95,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-017,CSV-PROF-799,global:field-profile-statistics,TASK-global-0017,EXEC-global-0017,object-16,trace-global-0017,INC-global-0017,RC-global-0017,Reranker,CONNECTOR_VERSION_INCOMPATIBLE,"连接器版本不支持配置：版本、能力快照、配置字段",516,500,"回滚兼容配置或人工升级连接器",RECOVERED,2026-08-10T02:56:00.000Z,synthetic://datasmart-govern/field-profile-statistics/17,0.96,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-018,CSV-PROF-799,global:field-profile-statistics,TASK-global-0018,EXEC-global-0018,object-17,trace-global-0018,INC-global-0018,RC-global-0018,WebSocket,TARGET_CAPACITY_EXCEEDED,"目标 CPU/连接/磁盘达到阈值：容量指标、等待事件、配额",517,500,"降低负载并等待恢复，不扩大压力",RECOVERED,2026-08-10T03:07:00.000Z,synthetic://datasmart-govern/field-profile-statistics/18,0.97,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-019,CSV-PROF-799,global:field-profile-statistics,TASK-global-0019,EXEC-global-0019,object-18,trace-global-0019,INC-global-0019,RC-global-0019,Prometheus,DIRTY_RECORD_THRESHOLD_EXCEEDED,"脏数据超过任务阈值：规则结果、坏行样本引用、阈值",518,500,"隔离坏行；超过停止阈值时退出",RECOVERED,2026-08-10T03:18:00.000Z,synthetic://datasmart-govern/field-profile-statistics/19,0.98,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-020,CSV-PROF-799,global:field-profile-statistics,TASK-global-0020,EXEC-global-0020,object-19,trace-global-0020,INC-global-0020,RC-global-0020,Alertmanager,DDL_REQUIRED,"需要修改目标结构：元数据差异与目标约束",519,500,"高风险动作，返回 DDL、影响、回滚与验证指引",RECOVERED,2026-08-10T03:29:00.000Z,synthetic://datasmart-govern/field-profile-statistics/20,0.99,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-021,CSV-PROF-799,global:field-profile-statistics,TASK-global-0021,EXEC-global-0021,object-20,trace-global-0021,INC-global-0021,RC-global-0021,磁盘,CONNECTION_TIMEOUT,"网络或端点超时：连接耗时、DNS、目标健康",520,500,"有界增加超时或等待端点恢复；持续失败时退出",RECOVERED,2026-08-10T03:40:00.000Z,synthetic://datasmart-govern/field-profile-statistics/21,0.90,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-022,CSV-PROF-799,global:field-profile-statistics,TASK-global-0022,EXEC-global-0022,object-21,trace-global-0022,INC-global-0022,RC-global-0022,证书,AUTHENTICATION_FAILED,"凭据失效或引用错误：认证响应与凭据引用版本",521,500,"禁止自动修改凭据，返回轮换指引",ATTENTION_REQUIRED,2026-08-10T03:51:00.000Z,synthetic://datasmart-govern/field-profile-statistics/22,0.91,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-023,CSV-PROF-799,global:field-profile-statistics,TASK-global-0023,EXEC-global-0023,object-22,trace-global-0023,INC-global-0023,RC-global-0023,备份,PERMISSION_DENIED,"资源动作未授权：actor、resource、action、审批事实",522,500,"立即退出 Loop，说明所需权限",RECOVERED,2026-08-10T04:02:00.000Z,synthetic://datasmart-govern/field-profile-statistics/23,0.92,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-024,CSV-PROF-799,global:field-profile-statistics,TASK-global-0024,EXEC-global-0024,object-23,trace-global-0024,INC-global-0024,RC-global-0024,审计,RATE_LIMIT_EXCEEDED,"来源或目标端限流：429、限流头、连接器容量",523,500,"降低并发/批量并有界退避",RECOVERED,2026-08-10T04:13:00.000Z,synthetic://datasmart-govern/field-profile-statistics/24,0.93,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-025,CSV-PROF-799,global:field-profile-statistics,TASK-global-0025,EXEC-global-0025,object-24,trace-global-0025,INC-global-0025,RC-global-0025,Gateway,SCHEMA_DRIFT_DETECTED,"来源结构发生变化：schema 指纹与元数据差异",524,500,"刷新元数据；唯一兼容映射才自动修复",RECOVERED,2026-08-10T04:24:00.000Z,synthetic://datasmart-govern/field-profile-statistics/25,0.94,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-026,CSV-PROF-799,global:field-profile-statistics,TASK-global-0026,EXEC-global-0026,object-25,trace-global-0026,INC-global-0026,RC-global-0026,Task Management,FIELD_MAPPING_MISSING,"目标字段缺少映射：源目标字段、历史成功映射",525,500,"唯一映射可修复，歧义映射退出",RECOVERED,2026-08-10T04:35:00.000Z,synthetic://datasmart-govern/field-profile-statistics/26,0.95,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-027,CSV-PROF-799,global:field-profile-statistics,TASK-global-0027,EXEC-global-0027,object-26,trace-global-0027,INC-global-0027,RC-global-0027,Agent Runtime,NOT_NULL_VIOLATION,"目标非空字段收到空值：错误字段、字段画像、已批准默认值",526,500,"使用已批准静态默认值；不得放宽约束",RECOVERED,2026-08-10T04:46:00.000Z,synthetic://datasmart-govern/field-profile-statistics/27,0.96,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-028,CSV-PROF-799,global:field-profile-statistics,TASK-global-0028,EXEC-global-0028,object-27,trace-global-0028,INC-global-0028,RC-global-0028,Python AI Runtime,DATA_TYPE_MISMATCH,"源目标类型不兼容：类型、精度、长度、样本统计",527,500,"无损转换可修复，有损转换退出",RECOVERED,2026-08-10T04:57:00.000Z,synthetic://datasmart-govern/field-profile-statistics/28,0.97,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-029,CSV-PROF-799,global:field-profile-statistics,TASK-global-0029,EXEC-global-0029,object-28,trace-global-0029,INC-global-0029,RC-global-0029,Kafka Broker,NUMERIC_OVERFLOW,"数值超过目标精度：最值、precision、scale",528,500,"禁止截断，返回扩容或映射建议",ATTENTION_REQUIRED,2026-08-10T05:08:00.000Z,synthetic://datasmart-govern/field-profile-statistics/29,0.98,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-030,CSV-PROF-799,global:field-profile-statistics,TASK-global-0030,EXEC-global-0030,object-29,trace-global-0030,INC-global-0030,RC-global-0030,Kafka Consumer,STRING_TRUNCATION_RISK,"字符串超过目标长度：最大长度与超限行数",529,500,"禁止静默截断，退出并给出影响",RECOVERED,2026-08-10T05:19:00.000Z,synthetic://datasmart-govern/field-profile-statistics/30,0.99,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-031,CSV-PROF-799,global:field-profile-statistics,TASK-global-0031,EXEC-global-0031,object-30,trace-global-0031,INC-global-0031,RC-global-0031,Outbox,FOREIGN_KEY_MISSING,"父记录尚未存在：约束名、父子对象、执行 DAG",530,500,"调整依赖顺序并 replay 父子对象",RECOVERED,2026-08-10T05:30:00.000Z,synthetic://datasmart-govern/field-profile-statistics/31,0.90,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-032,CSV-PROF-799,global:field-profile-statistics,TASK-global-0032,EXEC-global-0032,object-31,trace-global-0032,INC-global-0032,RC-global-0032,DLT,UNIQUE_CONSTRAINT_VIOLATION,"业务键或幂等键重复：约束名、键摘要、历史回执",531,500,"确认幂等重放；非幂等冲突退出",RECOVERED,2026-08-10T05:41:00.000Z,synthetic://datasmart-govern/field-profile-statistics/32,0.91,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-033,CSV-PROF-799,global:field-profile-statistics,TASK-global-0033,EXEC-global-0033,object-00,trace-global-0033,INC-global-0033,RC-global-0033,Datasource,CHECKPOINT_NOT_FOUND,"没有可恢复位点：对象台账与 checkpoint 表",532,500,"只在授权允许时从安全起点重跑",RECOVERED,2026-08-10T05:52:00.000Z,synthetic://datasmart-govern/field-profile-statistics/33,0.92,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-034,CSV-PROF-799,global:field-profile-statistics,TASK-global-0034,EXEC-global-0034,object-01,trace-global-0034,INC-global-0034,RC-global-0034,Data Sync Worker,CHECKPOINT_STALE,"位点落后或与提交不一致：worker 回执、目标提交、位点时间",533,500,"选择最近已确认位点并验证去重",RECOVERED,2026-08-10T06:03:00.000Z,synthetic://datasmart-govern/field-profile-statistics/34,0.93,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-035,CSV-PROF-799,global:field-profile-statistics,TASK-global-0035,EXEC-global-0035,object-02,trace-global-0035,INC-global-0035,RC-global-0035,PostgreSQL,KAFKA_BACKLOG_HIGH,"消费者处理速度低于生产速度：group、partition、lag、处理时延",534,500,"隔离坏消息并在容量允许时扩容",RECOVERED,2026-08-10T06:14:00.000Z,synthetic://datasmart-govern/field-profile-statistics/35,0.94,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-036,CSV-PROF-799,global:field-profile-statistics,TASK-global-0036,EXEC-global-0036,object-03,trace-global-0036,INC-global-0036,RC-global-0036,pgvector,OUTBOX_DELIVERY_TIMEOUT,"事务事实未及时投递：outbox 状态、attempt、broker 响应",535,500,"重投未交付 outbox，不重复业务事务",ATTENTION_REQUIRED,2026-08-10T06:25:00.000Z,synthetic://datasmart-govern/field-profile-statistics/36,0.95,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-037,CSV-PROF-799,global:field-profile-statistics,TASK-global-0037,EXEC-global-0037,object-04,trace-global-0037,INC-global-0037,RC-global-0037,Redis,CONNECTOR_VERSION_INCOMPATIBLE,"连接器版本不支持配置：版本、能力快照、配置字段",536,500,"回滚兼容配置或人工升级连接器",RECOVERED,2026-08-10T06:36:00.000Z,synthetic://datasmart-govern/field-profile-statistics/37,0.96,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-038,CSV-PROF-799,global:field-profile-statistics,TASK-global-0038,EXEC-global-0038,object-05,trace-global-0038,INC-global-0038,RC-global-0038,MinIO,TARGET_CAPACITY_EXCEEDED,"目标 CPU/连接/磁盘达到阈值：容量指标、等待事件、配额",537,500,"降低负载并等待恢复，不扩大压力",RECOVERED,2026-08-10T06:47:00.000Z,synthetic://datasmart-govern/field-profile-statistics/38,0.97,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-039,CSV-PROF-799,global:field-profile-statistics,TASK-global-0039,EXEC-global-0039,object-06,trace-global-0039,INC-global-0039,RC-global-0039,Model Provider,DIRTY_RECORD_THRESHOLD_EXCEEDED,"脏数据超过任务阈值：规则结果、坏行样本引用、阈值",538,500,"隔离坏行；超过停止阈值时退出",RECOVERED,2026-08-10T06:58:00.000Z,synthetic://datasmart-govern/field-profile-statistics/39,0.98,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-040,CSV-PROF-799,global:field-profile-statistics,TASK-global-0040,EXEC-global-0040,object-07,trace-global-0040,INC-global-0040,RC-global-0040,Embedding,DDL_REQUIRED,"需要修改目标结构：元数据差异与目标约束",539,500,"高风险动作，返回 DDL、影响、回滚与验证指引",RECOVERED,2026-08-10T07:09:00.000Z,synthetic://datasmart-govern/field-profile-statistics/40,0.99,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-041,CSV-PROF-799,global:field-profile-statistics,TASK-global-0041,EXEC-global-0041,object-08,trace-global-0041,INC-global-0041,RC-global-0041,Reranker,CONNECTION_TIMEOUT,"网络或端点超时：连接耗时、DNS、目标健康",540,500,"有界增加超时或等待端点恢复；持续失败时退出",RECOVERED,2026-08-10T07:20:00.000Z,synthetic://datasmart-govern/field-profile-statistics/41,0.90,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-042,CSV-PROF-799,global:field-profile-statistics,TASK-global-0042,EXEC-global-0042,object-09,trace-global-0042,INC-global-0042,RC-global-0042,WebSocket,AUTHENTICATION_FAILED,"凭据失效或引用错误：认证响应与凭据引用版本",541,500,"禁止自动修改凭据，返回轮换指引",RECOVERED,2026-08-10T07:31:00.000Z,synthetic://datasmart-govern/field-profile-statistics/42,0.91,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-043,CSV-PROF-799,global:field-profile-statistics,TASK-global-0043,EXEC-global-0043,object-10,trace-global-0043,INC-global-0043,RC-global-0043,Prometheus,PERMISSION_DENIED,"资源动作未授权：actor、resource、action、审批事实",542,500,"立即退出 Loop，说明所需权限",ATTENTION_REQUIRED,2026-08-10T07:42:00.000Z,synthetic://datasmart-govern/field-profile-statistics/43,0.92,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-044,CSV-PROF-799,global:field-profile-statistics,TASK-global-0044,EXEC-global-0044,object-11,trace-global-0044,INC-global-0044,RC-global-0044,Alertmanager,RATE_LIMIT_EXCEEDED,"来源或目标端限流：429、限流头、连接器容量",543,500,"降低并发/批量并有界退避",RECOVERED,2026-08-10T07:53:00.000Z,synthetic://datasmart-govern/field-profile-statistics/44,0.93,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-045,CSV-PROF-799,global:field-profile-statistics,TASK-global-0045,EXEC-global-0045,object-12,trace-global-0045,INC-global-0045,RC-global-0045,磁盘,SCHEMA_DRIFT_DETECTED,"来源结构发生变化：schema 指纹与元数据差异",544,500,"刷新元数据；唯一兼容映射才自动修复",RECOVERED,2026-08-10T08:04:00.000Z,synthetic://datasmart-govern/field-profile-statistics/45,0.94,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-046,CSV-PROF-799,global:field-profile-statistics,TASK-global-0046,EXEC-global-0046,object-13,trace-global-0046,INC-global-0046,RC-global-0046,证书,FIELD_MAPPING_MISSING,"目标字段缺少映射：源目标字段、历史成功映射",545,500,"唯一映射可修复，歧义映射退出",RECOVERED,2026-08-10T08:15:00.000Z,synthetic://datasmart-govern/field-profile-statistics/46,0.95,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-047,CSV-PROF-799,global:field-profile-statistics,TASK-global-0047,EXEC-global-0047,object-14,trace-global-0047,INC-global-0047,RC-global-0047,备份,NOT_NULL_VIOLATION,"目标非空字段收到空值：错误字段、字段画像、已批准默认值",546,500,"使用已批准静态默认值；不得放宽约束",RECOVERED,2026-08-10T08:26:00.000Z,synthetic://datasmart-govern/field-profile-statistics/47,0.96,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-048,CSV-PROF-799,global:field-profile-statistics,TASK-global-0048,EXEC-global-0048,object-15,trace-global-0048,INC-global-0048,RC-global-0048,审计,DATA_TYPE_MISMATCH,"源目标类型不兼容：类型、精度、长度、样本统计",547,500,"无损转换可修复，有损转换退出",RECOVERED,2026-08-10T08:37:00.000Z,synthetic://datasmart-govern/field-profile-statistics/48,0.97,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-049,CSV-PROF-799,global:field-profile-statistics,TASK-global-0049,EXEC-global-0049,object-16,trace-global-0049,INC-global-0049,RC-global-0049,Gateway,NUMERIC_OVERFLOW,"数值超过目标精度：最值、precision、scale",548,500,"禁止截断，返回扩容或映射建议",RECOVERED,2026-08-10T08:48:00.000Z,synthetic://datasmart-govern/field-profile-statistics/49,0.98,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-050,CSV-PROF-799,global:field-profile-statistics,TASK-global-0050,EXEC-global-0050,object-17,trace-global-0050,INC-global-0050,RC-global-0050,Task Management,STRING_TRUNCATION_RISK,"字符串超过目标长度：最大长度与超限行数",549,500,"禁止静默截断，退出并给出影响",ATTENTION_REQUIRED,2026-08-10T08:59:00.000Z,synthetic://datasmart-govern/field-profile-statistics/50,0.99,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-051,CSV-PROF-799,global:field-profile-statistics,TASK-global-0051,EXEC-global-0051,object-18,trace-global-0051,INC-global-0051,RC-global-0051,Agent Runtime,FOREIGN_KEY_MISSING,"父记录尚未存在：约束名、父子对象、执行 DAG",550,500,"调整依赖顺序并 replay 父子对象",RECOVERED,2026-08-10T09:10:00.000Z,synthetic://datasmart-govern/field-profile-statistics/51,0.90,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-052,CSV-PROF-799,global:field-profile-statistics,TASK-global-0052,EXEC-global-0052,object-19,trace-global-0052,INC-global-0052,RC-global-0052,Python AI Runtime,UNIQUE_CONSTRAINT_VIOLATION,"业务键或幂等键重复：约束名、键摘要、历史回执",551,500,"确认幂等重放；非幂等冲突退出",RECOVERED,2026-08-10T09:21:00.000Z,synthetic://datasmart-govern/field-profile-statistics/52,0.91,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-053,CSV-PROF-799,global:field-profile-statistics,TASK-global-0053,EXEC-global-0053,object-20,trace-global-0053,INC-global-0053,RC-global-0053,Kafka Broker,CHECKPOINT_NOT_FOUND,"没有可恢复位点：对象台账与 checkpoint 表",552,500,"只在授权允许时从安全起点重跑",RECOVERED,2026-08-10T09:32:00.000Z,synthetic://datasmart-govern/field-profile-statistics/53,0.92,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-054,CSV-PROF-799,global:field-profile-statistics,TASK-global-0054,EXEC-global-0054,object-21,trace-global-0054,INC-global-0054,RC-global-0054,Kafka Consumer,CHECKPOINT_STALE,"位点落后或与提交不一致：worker 回执、目标提交、位点时间",553,500,"选择最近已确认位点并验证去重",RECOVERED,2026-08-10T09:43:00.000Z,synthetic://datasmart-govern/field-profile-statistics/54,0.93,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-055,CSV-PROF-799,global:field-profile-statistics,TASK-global-0055,EXEC-global-0055,object-22,trace-global-0055,INC-global-0055,RC-global-0055,Outbox,KAFKA_BACKLOG_HIGH,"消费者处理速度低于生产速度：group、partition、lag、处理时延",554,500,"隔离坏消息并在容量允许时扩容",RECOVERED,2026-08-10T09:54:00.000Z,synthetic://datasmart-govern/field-profile-statistics/55,0.94,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-056,CSV-PROF-799,global:field-profile-statistics,TASK-global-0056,EXEC-global-0056,object-23,trace-global-0056,INC-global-0056,RC-global-0056,DLT,OUTBOX_DELIVERY_TIMEOUT,"事务事实未及时投递：outbox 状态、attempt、broker 响应",555,500,"重投未交付 outbox，不重复业务事务",RECOVERED,2026-08-10T10:05:00.000Z,synthetic://datasmart-govern/field-profile-statistics/56,0.95,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-057,CSV-PROF-799,global:field-profile-statistics,TASK-global-0057,EXEC-global-0057,object-24,trace-global-0057,INC-global-0057,RC-global-0057,Datasource,CONNECTOR_VERSION_INCOMPATIBLE,"连接器版本不支持配置：版本、能力快照、配置字段",556,500,"回滚兼容配置或人工升级连接器",ATTENTION_REQUIRED,2026-08-10T10:16:00.000Z,synthetic://datasmart-govern/field-profile-statistics/57,0.96,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-058,CSV-PROF-799,global:field-profile-statistics,TASK-global-0058,EXEC-global-0058,object-25,trace-global-0058,INC-global-0058,RC-global-0058,Data Sync Worker,TARGET_CAPACITY_EXCEEDED,"目标 CPU/连接/磁盘达到阈值：容量指标、等待事件、配额",557,500,"降低负载并等待恢复，不扩大压力",RECOVERED,2026-08-10T10:27:00.000Z,synthetic://datasmart-govern/field-profile-statistics/58,0.97,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-059,CSV-PROF-799,global:field-profile-statistics,TASK-global-0059,EXEC-global-0059,object-26,trace-global-0059,INC-global-0059,RC-global-0059,PostgreSQL,DIRTY_RECORD_THRESHOLD_EXCEEDED,"脏数据超过任务阈值：规则结果、坏行样本引用、阈值",558,500,"隔离坏行；超过停止阈值时退出",RECOVERED,2026-08-10T10:38:00.000Z,synthetic://datasmart-govern/field-profile-statistics/59,0.98,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-060,CSV-PROF-799,global:field-profile-statistics,TASK-global-0060,EXEC-global-0060,object-27,trace-global-0060,INC-global-0060,RC-global-0060,pgvector,DDL_REQUIRED,"需要修改目标结构：元数据差异与目标约束",559,500,"高风险动作，返回 DDL、影响、回滚与验证指引",RECOVERED,2026-08-10T10:49:00.000Z,synthetic://datasmart-govern/field-profile-statistics/60,0.99,SYNTHETIC_CORRELATED_RECORD
CSV-PROF-799-061,CSV-PROF-799,global:field-profile-statistics,TASK-global-0061,EXEC-global-0061,object-28,trace-global-0061,INC-global-0061,RC-global-0061,Redis,CONNECTION_TIMEOUT,"网络或端点超时：连接耗时、DNS、目标健康",560,500,"有界增加超时或等待端点恢复；持续失败时退出",RECOVERED,2026-08-10T11:00:00.000Z,synthetic://datasmart-govern/field-profile-statistics/61,0.90,SYNTHETIC_CORRELATED_RECORD
